12517,Ghy Garib Rath,KOAA:0:BDC:43:NDAE:108:KWAE:148:AZ:220:MLDT:334:KNE:480:NJP:567:NCB:693:NOQ:712:KOJ:791:NBQ:818:GLPT:898:GHY:1027
5609,Ghy Gkp Special ,
2502,Ghy Hwh Special ,
25640,Ghy Hwh Special,GHY:0:KYQ:7:GLPT:129:NBQ:209:KOJ:237:NOQ:316:NCB:334:NJP:460:KNE:547:MLDT:693:AZ:807:KWAE:879:NDAE:919:BDC:984:HWH:1023
5640,Ghy Hwh Special ,
15606,Ghy Intercity,MXN:0:CMA:11:JTTN:18:RWH:24:BLMR:Bhalu:BBGN:46:RNGG:53:BLPR:57:KUTI:61:NMGY:63:GLGT:79:FKG:86:BXP:110:SZR:120:BXJ:142:DMV:156:DPU:193:LMG:225:LKA:255:HJI:270:KWM:297:CPK:314:JID:348:GHY:405:KYQ:412
25610,Ghy Jivachh Lin,DBG:0:LSI:5:TLWA:9:HYT:16:RBZ:21:KSP:28:SPJ:38:DSS:61:BJU:89:BGS:104:KGG:145:MNE:153:THB:196:NNA:211:KIR:268:AZR:312:BOE:325:DLK:354:KNE:382:AUB:413:NJP:469:JPE:503:DQG:535:NCB:595:NOQ:614:FKM:683:KOJ:693:NBQ:721:BPRD:765:RNY:830:KYQ:871:GHY:877
6337,Ghy Kcvl Express ,
2518,Ghy Kol Special ,
15646,Ghy Ltt Express,GHY:0:KYQ:7:RNY:48:BPRD:113:NBQ:157:KOJ:185:NOQ:264:NCB:283:DQG:343:NJP:409:KNE:496:BOE:553:KIR:610:NNA:667:THB:682:MNE:725:KGG:733:BGS:774:BJU:789:MKA:810:BARH:836:BKP:854:PNC:889:PNBE:899:DNR:909:ARA:948:DURE:1001:BXR:1017:DLN:1053:MGS:1111:MZP:1174:COI:1255:STA:1424:KTE:1522:JBP:1613:PPI:1791:ET:1858:HD:1934:KNW:2042:BAU:2110:BSL:2165:MMR:2349:NK:2422:DVL:2428:IGP:2473:KYN:2556:TNA:2576:LTT:Lo,
15648,Ghy Ltt Express,GHY:0:KYQ:7:RNY:48:BPRD:113:NBQ:157:NOQ:264:NCB:283:DQG:343:NJP:409:KNE:496:MLDT:641:NFK:676:BHW:691:SBG:745:CLG:789:BGP:819:SGG:843:BUP:861:JMP:872:AHA:894:KIUL:917:LKR:918:BRYA:933:HTZ:944:MKA:951:BARH:977:BKP:995:KOO:1010:FUT:1018:PNC:1030:PNBE:1040:DNR:1050:ARA:1089:DURE:1142:BXR:1158:DLN:1194:MGS:1252:MZP:1315:COI:1396:STA:1565:KTE:1663:JBP:1754:PPI:1932:ET:1999:HD:2075:KNW:2183:BAU:2252:BSL:2306:MMR:2490:NK:2564:DVL:2569:IGP:2614:KYN:2697:TNA:2718:LTT:Lo,
2435,Ghy Ndls Ac Superfast ,
2235,Ghy Ndls Special ,
15640,Ghy Puri Express,GHY:0:RNY:48:BPRD:113:NBQ:157:NOQ:264:NCB:283:NJP:409:KNE:496:MLDT:641:NFK:676:PKR:709:RPH:763:SURI:810:DGR:880:ASN:922:ADRA:964:BQA:1017:MDN:1119:HIJ:1142:BLS:1254:BHC:1316:CTC:1432:BBS:1459:KUR:1478:SIL:1506:PURI:1522
22424,Ghy Rajdhani,NDLS:0:CNB:440:ALD:634:MGS:787:PNBE:999:BJU:1109:KIR:1288:KNE:1384:NJP:1471:NCB:1597:KOJ:1695:NBQ:1723:GHY:1879:LMG:2060:DPU:2092:DMV:2129:MXN:2237:TSK:2396:DBRT:2443
22423,Ghy Rajdhani Express,DBRT:0:TSK:48:MXN:206:DMV:315:DPU:352:LMG:384:GHY:564:NBQ:721:KOJ:749:NCB:846:NJP:973:KNE:1060:KIR:1156:BJU:1335:PNBE:1445:MGS:1657:ALD:1810:CNB:2004:NDLS:2443
12510,Ghy Sbc Express,GHY:0:KYQ:7:RNY:48:BPRD:113:NBQ:157:KOJ:185:NOQ:264:NCB:283:DQG:343:JPE:375:NJP:409:KNE:496:BOE:553:MLDT:641:NFK:676:RPH:763:BHP:823:HWH:969:KGP:1084:BLS:1202:BHC:1265:JJKR:1308:CTC:1380:BBS:1408:KUR:1427:BALU:1498:BAM:1574:PSA:1647:CHE:1720:VZM:1790:VSKP:1850:RJY:2051:BZA:2201:MAS:2631:AJJ:2699:KPD:2760:JTJ:2844:BWT:2922:KJM:2978:BNCE:2985:BNC:2988:SBC:2992
2510,Ghy Sbc Special ,
12514,Ghy Sc Express,GHY:0:KYQ:7:RNY:48:NBQ:157:NOQ:264:NCB:283:NJP:409:KNE:496:BOE:553:MLDT:641:NFK:676:RPH:763:BHP:823:HWH:969:KGP:1084:BLS:1202:BHC:1265:JJKR:1308:CTC:1380:BBS:1408:KUR:1427:BALU:1498:BAM:1574:PSA:1647:CHE:1720:VZM:1790:VSKP:1850:RJY:2051:BZA:2201:SC:2551
7150,Ghy Sc Special ,
12516,Ghy Tvc Express,GHY:0:KYQ:7:RNY:48:BPRD:113:NBQ:157:KOJ:185:NOQ:264:NCB:283:DQG:343:NJP:409:KNE:496:MLDT:641:NFK:676:RPH:763:BHP:823:HWH:969:KGP:1084:BLS:1202:BHC:1265:JJKR:1308:CTC:1380:BBS:1408:KUR:1427:BALU:1498:BAM:1574:PSA:1647:CHE:1720:VZM:1790:VSKP:1850:RJY:2051:BZA:2201:MAS:2631:AJJ:2699:KPD:2760:JTJ:2844:SA:2964:ED:3026:TUP:3077:CBE:3127:PGT:3181:TCR:3258:AWY:3313:ERN:3330:KTYM:3392:TRVL:3418:CNGR:3427:KYJ:3447:QLN:3488:TVP:3550:TVC:3552
9455,Gimb Indore Special ,
12993,Gimb Puri Express,GIMB:0:BCOB:38:SIOB:53:DHG:170:ADI:301:ANND:365:BRC:401:ST:530:NDB:690:JL:841:BSL:865:NGP:1257:G:1387:DURG:1521:R:1558:KRAR:1663:KBJ:1727:TIG:1761:BLGR:1824:BRGA:1900:SBP:1942:ANGL:2098:TLHD:2110:DNKL:2159:BBS:2221:KUR:2239:PURI:2283
16505,Gimb Sbc Express,GIMB:0:SIOB:53:DHG:170:VG:236:ADI:301:ND:347:BRC:401:AKV:480:ST:530:BSR:745:BIRD:772:KYN:797:KJT:843:LNL:871:PUNE:935:STR:1081:KRD:1139:SLI:1207:MRJ:1214:BGM:1352:LD:1403:DWR:1473:UBL:1493:HVR:1568:RNR:1601:HRR:1623:DVG:1637:RRB:1751:ASK:1797:TTR:1822:TK:1893:YPR:1957:MWM:1959:SBC:1962
18502,Gimb Vskp Express,GIMB:0:BCOB:38:SIOB:53:MALB:94:DHG:170:VG:236:ADI:301:ANND:365:BRC:401:AKV:480:ST:530:NDB:690:JL:841:BSL:865:MKU:915:AK:1004:BD:1083:WR:1179:BPQ:1311:SKZR:1381:RDM:1453:WL:1553:KMT:1661:BZA:1762:EE:1821:RJY:1911:SLO:1961:DVD:2095:VSKP:2112
12859,Gitanjali Express,CSTM:0:DR:9:KYN:54:IGP:137:NK:188:JL:420:BSL:445:MKU:495:SEG:547:AK:584:BD:663:WR:758:NGP:837:BRD:899:G:967:RJN:1072:DURG:1101:R:1138:BSP:1248:RIG:1380:JSG:1454:ROU:1555:CKP:1656:TATA:1719:KGP:1853:SRC:1961:HWH:1968
12860,Gitanjali Express,HWH:0:KGP:116:TATA:250:CKP:312:ROU:413:JSG:515:RIG:588:BSP:720:R:831:DURG:867:RJN:897:G:1001:BRD:1069:NGP:1131:WR:1210:BD:1305:AK:1384:SEG:1421:MKU:1474:BSL:1524:JL:1548:NK:1781:IGP:1831:KYN:1915:DR:1959:CSTM:1968
19410,Gkp Adi Express,GKP:0:KLD:35:BST:65:GD:154:BBK:243:LKO:271:CNB:345:CPA:347:KJN:425:FBD:484:GWA:560:KSJ:592:SKA:621:HTC:655:MTJ:697:AH:732:BTE:759:BKI:856:DO:885:GADJ:941:JP:946:KSG:1052:AII:1081:FA:1287:ABR:1386:PNU:1438:MSH:1504:SBI:1566:ADI:1573
5027,Gkp Anvt Special ,
5049,Gkp Anvt Special ,
5037,Gkp Anvt Special ,
5035,Gkp Anvt Special ,
5039,Gkp Anvt Special ,
13508,Gkp Asn Express,GKP:0:DEOS:50:BTT:71:SV:120:CPR:180:HJP:240:MFP:293:SPJ:345:BJU:396:KIUL:435:JAJ:489:JSME:533:MDP:562:CRJ:619:ASN:644
5033,Gkp Bdts Special ,
3454,Gkp Bgp Special ,
1078,Gkp Cstm Special ,
15005,Gkp Ddn Express,GKP:0:BST:65:MUR:126:GD:154:BBK:243:LKO:271:HRI:373:SPN:435:BE:506:RMU:569:MB:597:NBD:695:LRJ:736:HW:763:DDN:815
5610,Gkp Ghy Special ,
15104,Gkp Intercity,MUV:0:BSB:4:BCY:8:ARJ:39:SDT:58:JKN:67:DLR:76:MAU:97:IAA:105:BLTR:132:LRD:145:SRU:154:BTT:165:DEOS:186:GB:201:GKP:235
15020,Gkp Intercity,NTV:0:ANDN:40:PJ:60:GKP:82
15105,Gkp Intercity,CPR:0:EKMA:E:DDA:44:SV:61:MW:83:BTK:89:BHTR:97:BTT:110:NRA:117:DEOS:131:GKP:180
12532,Gkp Intercity,LJN:0:BNZ:12:BBK:37:JLD:80:CLJ:97:GD:125:MUR:153:BV:184:BST:214:KLD:244:SWA:261:GKP:279
5043,Gkp Jat Special ,
3132,Gkp Koaa  Special ,
3136,Gkp Koaa Special ,
15050,Gkp Kolkata Express,GKP:0:DEOS:50:BTT:71:SRU:81:BLTR:104:MAU:139:IAA:147:RSR:175:PEP:197:BUI:208:SIP:244:CPR:273:HJP:332:DES:352:SPP:370:MOG:383:BJU:420:JAJ:513:JSME:557:MDP:586:CRJ:642:ASN:667:DGR:709:BWN:773:BDC:840:KOAA:883
15052,Gkp Kolkata Express,GKP:0:PPC:20:CPJ:40:SBZ:66:BUG:109:NKE:151:BTH:187:SGL:209:BMKI:231:CAA:262:MFP:310:SPJ:362:BJU:412:JAJ:506:JSME:550:MDP:579:CRJ:635:ASN:660:DGR:702:BWN:765:BDC:833:KOAA:876
15018,Gkp Ltt Express,GKP:0:DEOS:50:BTT:71:SRU:81:LRD:91:BLTR:104:IAA:131:MAU:139:DLR:160:JKN:168:ARJ:196:BCY:228:BSB:231:CHH:247:SWPR:254:KEH:259:PRF:268:BOY:276:MOF:284:SAW:291:SQN:301:JNH:307:URPR:321:PLP:330:SYC:341:PFM:353:PRG:360:ALD:366:NYN:374:JSR:390:SRJ:411:DBR:444:MKP:467:JTW:524:STA:544:MYR:579:KTE:642:SHR:695:JBP:733:MML:736:SRID:786:NU:817:KY:833:GAR:861:PPI:911:SGP:929:ET:978:BPF:1012:TBN:1039:HD:1054:KKN:1086:BRUD:1106:CAER:1116:SGBJ:1134:TLV:1146:KNW:1162:NPNR:1204:BAU:1231:RV:1251:BSL:1285:JL:1309:PC:1357:CSN:1402:NGN:1444:MMR:1469:LS:1494:NK:1543:DVL:1548:IGP:1593:KSRA:1609:KYN:1676:TNA:1697:LTT:Lo:BSL:1285:YL:1497:KPG:1511:PB:1535:BAP:1555:ANG:1622:DD:1706:KDG:1727:URI:1753:PUNE:1781:GPR:1784:JJR:1839:NIRA:1866:LNN:1873:WTR:1901:JSV:1919:STR:1927:KRG:1937:RMP:1948:TAZ:1959:MSR:1971:KRD:1985:BVNR:2006:TKR:2012:KOV:2020:BVQ:2034:SLI:2053:MRJ:2060:JSP:2072:HTK:2087:RKD:2094:VV:2101:KOP:2108
1048,Gkp Ltt Special ,
5041,Gkp Ltt Special ,
5031,Gkp Ltt Special ,
12541,Gkp Ltt Superfast Express,GKP:0:BST:65:GD:154:LJN:271:CNB:342:PHN:403:ORAI:448:JHS:562:BPL:853:ET:945:KNW:1128:BSL:1252:IGP:1560:LTT:Lo,
55149,Gkp Muv Passenger,GKP:0:GKC:4:SANR:20:CC:25:GB:35:BALR:43:DEOS:50:AHLR:56:NRA:64:BTT:71:SRU:81:LRD:91:TTI:97:BLTR:104:KER:118:IAA:131:MAU:139:PPH:150:DLR:160:JKN:168:SDT:178:MHO:188:ARJ:196:RJI:205:KDQ:211:SRNT:221:BCY:228:BSB:231:MUV:235
15045,Gkp Okha Express,GKP:0:BST:65:GD:154:BBK:243:BNZ:267:LJN:279:CNB:350:ETW:488:RKM:605:AGC:608:DHO:661:MRA:688:GWL:727:JHS:824:BINA:977:MNV:1005:ASKN:1051:GUNA:1095:RTA:1115:BRRG:1192:SFY:1281:MKC:1309:UJN:1350:NAD:1405:RTM:1446:GDA:1634:BRC:1708:ANND:1743:MAN:1804:ADI:1807:VG:1873:SUNR:1938:WKR:2012:RJT:2054:HAPA:2130:JAM:2139:KMBL:2193:DWK:2277:OKHA:2306
11038,Gkp Pune Express,GKP:0:DEOS:50:MAU:139:BSB:231:ALD:356:MKP:456:STA:534:KTE:632:JBP:723:ET:968:KNW:1151:BSL:1275:JL:1299:MMR:1459:DD:1695:PUNE:1771
1454,Gkp Pune Special ,
5023,Gkp Pune Special ,
12589,Gkp Sc Express,GKP:0:KLD:35:BST:65:MUR:126:GD:154:BBK:243:BNZ:267:LJN:279:ON:335:CNB:353:PHN:411:ORAI:458:JHS:572:LAR:662:BPL:863:ET:955:GDYA:1025:BZU:1062:AMLA:1084:PAR:1148:NGP:1252:SEGM:1328:HGT:1365:CD:1449:BPQ:1463:SKZR:1533:BPA:1571:MCI:1591:RDM:1605:KZJ:1697:SC:1829
15022,Gkp Shm Express,GKP:0:DEOS:50:BTT:71:MAU:139:ARJ:196:BSB:231:MGS:248:SSM:348:GAYA:451:GMO:621:BJE:664:PRR:713:TATA:803:KGP:937:SHM:1050
15023,Gkp Ypr Express,GKP:0:MUR:126:AY:165:FD:172:LJN:307:CNB:381:ORAI:487:JHS:601:LAR:691:BINA:753:BPL:892:ET:983:BZU:1090:NGP:1280:CD:1477:BPQ:1491:SKZR:1561:KZJ:1726:KCG:1863:MBNR:1969:KRNT:2099:ATP:2265:DMM:2299:YPR:2473
12591,Gkp Ypr Express,GKP:0:KLD:35:BST:65:MUR:126:GD:154:BBK:243:BNZ:267:LJN:279:ON:335:CNB:353:PHN:411:ORAI:458:JHS:572:LAR:662:BPL:863:ET:955:GDYA:1025:BZU:1062:AMLA:1084:PAR:1148:NGP:1252:SEGM:1328:HGT:1365:CD:1449:BPQ:1463:SKZR:1533:BPA:1571:MCI:1591:RDM:1605:KZJ:1697:SC:1829:BMT:1833:RC:2120:GTL:2241:ATP:2326:DMM:2360:HUP:2439:YPR:2535
15015,Gkp Ypr Express,GKP:0:GD:154:BBK:243:LJN:279:ON:335:CNB:353:PHN:411:ORAI:458:JHS:572:BINA:725:BPL:863:ET:955:NGP:1252:CD:1449:SKZR:1533:KZJ:1697:SC:1829:GTL:2241:DMM:2360:HUP:2439:YPR:2535
19309,Gnc Indore Express,GNC:0:KHD:13:CLDY:23:SBI:28:ADI:34:MHD:62:ND:79:ANND:98:BRC:134:DRL:184:GDA:207:DHD:282:MGN:315:RTM:395:KUH:423:NAD:436:UJN:491:DWX:532:INDB:571
12705,Gnt Sc Express,GNT:0:MAG:20:BZA:32:MDR:89:KMT:134:DKJ:156:MABD:180:WL:241:KZJ:251:GNP:271:ZN:299:ALER:313:SC:383
7229,Gnt Tpty Special ,
12779,Goa Express,VSG:0:MAO:28:SVM:44:QLM:62:CLR:121:LD:146:BGM:197:GPB:255:RBG:284:MRJ:334:SLI:341:KRD:409:STR:468:PUNE:613:DD:689:ANG:773:BAP:839:KPG:883:MMR:925:JL:1086:BSL:1110:KNW:1233:ET:1417:BPL:1508:JHS:1799:GWL:1896:AGC:2015:MTJ:2068:NZM:2202
12780,Goa Express,NZM:0:MTJ:134:AGC:188:GWL:306:JHS:403:BPL:694:ET:786:KNW:969:BSL:1093:JL:1117:MMR:1277:KPG:1319:BAP:1363:ANG:1430:DD:1514:PUNE:1589:STR:1734:KRD:1793:SLI:1861:MRJ:1868:RBG:1919:GPB:1948:BGM:2006:LD:2057:CLR:2081:QLM:2140:SVM:2158:MAO:2174:VSG:2202:LD:2057:LWR:2090:DWR:2127:UBL:2147
12449,Goa Smprk K Express,MAO:0:KRMI:41:THVM:65:PERN:80:RN:335:PNVL:697:BSR:764:BRC:1108:KOTA:1636:NZM:2094:NDLS:2101:PNP:2190:UMB:2299:CDG:2367
12450,Goa Smprk K Express,CDG:0:UMB:68:PNP:177:NDLS:266:NZM:274:KOTA:731:BRC:1259:BSR:1603:PNVL:1670:RN:2032:PERN:2287:THVM:2302:KRMI:2327:MAO:2367
11055,Godan Express,LTT:Lo:TNA:18:KYN:38:NK:172:BSL:429:ET:736:JBP:981:STA:1170:ALD:1348:PLP:1384:JNH:1407:MAY:1437:ZBD:1455:JNU:1461:SHG:1495:KRND:1516:SMZ:1526:AMH:1551:MMA:1573:MAU:1594:BLTR:1630:DEOS:1683:GKP:1733
11056,Godan Express,GKP:0:DEOS:50:BLTR:104:MAU:139:MMA:161:AMH:182:SMZ:208:KRND:217:SHG:239:JNU:272:ZBD:278:MAY:296:JNH:326:PLP:349:ALD:386:STA:563:JBP:752:ET:998:BSL:1304:NK:1562:KYN:1695:TNA:1716:LTT:Lo,
12728,Godavari Express,HYB:0:SC:10:KZJ:142:WL:152:KMT:259:BZA:360:EE:420:TDD:468:NDD:487:RJY:510:APT:533:SLO:560:PAP:572:ANV:597:TUNI:614:NRP:636:YLM:653:AKP:677:DVD:693:VSKP:711
12727,Godavari Express,VSKP:0:DVD:18:AKP:34:YLM:58:NRP:76:TUNI:98:ANV:114:PAP:139:SLO:151:APT:178:RJY:201:NDD:224:TDD:244:EE:291:BZA:351:KMT:452:WL:559:KZJ:569:SC:701:HYB:711
15315,Gokul Express,GD:0:PDR:35:BRK:61:RS:74:NNP:95:MIN:120:TQN:188:BXM:195:PLK:236:BIK:250:MLN:266:PP:299:PBE:334:BPR:373:IZN:385:BC:390:BRY:392
15316,Gokul Express,BRY:107:BC:109:IZN:114:BPR:126:PBE:165:PP:200:MLN:232:BIK:249:PLK:263:BXM:304:TQN:310:BIC:340:MIN:379:NNP:403:RS:425:BRK:438:PDR:464:GD:498
17202,Golconda Express,SC:0:MLY:6:BG:47:ALER:70:ZN:84:GNP:112:KZJ:132:WL:142:NKD:172:KDM:188:MABD:203:GLA:222:DKJ:227:KMT:250:BKL:278:MDR:294:YP:309:KI:333:RYP:339:BZA:351:KCC:356:MAG:363:NBR:374:PDKN:377:GNT:383
17201,Golconda Express,GNT:0:PDKN:6:NBR:9:MAG:20:BZA:32:RYP:44:KI:50:YP:74:MDR:89:BKL:105:KMT:134:DKJ:156:GLA:161:MABD:180:KDM:196:NKD:211:WL:241:KZJ:251:GNP:271:ZN:299:ALER:313:BG:336:MLY:377:SC:383
12903,Goldentemple Ml,BCT:0:BVI:30:ST:263:BRC:392:GDA:465:DHD:540:MGN:573:RTM:653:NAD:695:SGZ:786:BWM:819:KOTA:920:SWM:1027:GGC:1091:SMBJ:1125:HAN:1135:BXN:1168:BTE:1210:MTJ:1244:FDB:1356:NZM:1377:GZB:1400:MTC:1447:MUT:1451:MOZ:1503:SRE:1561:JUD:1591:UMB:1642:LDH:1756:PGW:1791:JRC:1808:JUC:1812:BEAS:1849:ASR:1891
12904,Goldn Temple Ml,ASR:0:BEAS:43:JUC:79:JRC:84:PGW:100:LDH:136:UMB:250:JUD:301:SRE:331:MOZ:389:MUT:440:MTC:444:GZB:492:NZM:515:FDB:535:MTJ:648:BTE:681:BXN:723:HAN:756:SMBJ:766:GGC:801:SWM:864:KOTA:972:BWM:1072:SGZ:1105:NAD:1197:RTM:1238:MGN:1319:DHD:1352:GDA:1426:BRC:1500:ST:1629:BVI:1861:DDR:1885:BCT:1891
16535,Golgumbaz Express,MYS:0:PANP:20:MYA:46:MAD:65:CPT:83:RMGM:94:BID:109:KGI:127:SBC:139:YPR:144:TK:208:ASK:304:RRB:349:JRU:418:DVG:464:HRR:477:RNR:500:HVR:533:UBL:608:NGR:643:GDG:666:HLAR:714:BDM:733:GED:746:BGK:759:LMT:794:BSRX:812:BJP:856:HG:950:SUR:965
16536,Golgumbaz Express,SUR:0:HG:16:BJP:109:BSRX:153:LMT:171:BGK:206:GED:219:BDM:232:HLAR:252:GDG:300:NGR:322:UBL:358:HVR:433:RNR:465:HRR:488:DVG:502:JRU:548:RRB:616:ASK:661:TK:757:YPR:821:SBC:827:KGI:839:BID:856:RMGM:871:CPT:882:MAD:900:MYA:920:PANP:945:MYS:965
12419,Gomti Express,LKO:0:ON:55:CNB:72:RURA:117:JJK:134:PHD:154:ETW:210:SKB:265:FZD:285:TDL:302:HRS:352:ALJN:380:KRJ:423:GZB:486:NDLS:511
12420,Gomti Express,NDLS:0:GZB:26:KRJ:89:ALJN:132:HRS:162:TDL:210:FZD:226:SKB:246:ETW:302:PHD:358:JJK:378:RURA:397:CNB:440:ON:457:LKO:511
15118,Gondia Cpr Express,G:0:AGN:23:DGG:74:RJN:105:DURG:134:R:171:BYT:235:USL:287:PND:379:APR:429:SDL:470:UMR:537:KTE:597:MYR:660:STA:695:MKP:773:SRJ:828:COI:865:BDL:938:MZP:945:BSB:1021:JNU:1079:ARJ:1137:GCT:1177:BUI:1243:CPR:1308
15232,Gondia Mfp Express,G:0:AGN:23:DGG:74:RJN:105:DURG:134:R:171:BYT:235:USL:287:PND:379:APR:429:SDL:470:UMR:537:KTE:597:MYR:660:STA:695:MKP:773:SRJ:828:COI:865:BDL:938:MZP:945:BSB:1021:JNU:1079:ARJ:1137:GCT:1177:BUI:1243:CPR:1308:SEE:1361:HJP:1367:MFP:1421
12405,Gondwana Express,BSL:0:MKU:51:SEG:103:AK:140:BD:219:DMN:265:PLO:285:WR:314:NGP:393:KATL:454:NRKR:479:PAR:497:MTY:538:AMLA:561:BZU:583:GDYA:620:ET:690:HBD:708:BPL:782:BHS:835:BINA:920:LAR:983:JHS:1073:GWL:1170:AGC:1288:MTJ:1342:NZM:1476
12409,Gondwana Express,RIG:0:KHS:34:CPH:80:AKT:106:BSP:133:BYT:179:TLD:205:R:243:DURG:280:RJN:309:DGG:341:G:414:TMR:464:BRD:482:NGP:544:KATL:604:NRKR:629:PAR:647:MTY:688:AMLA:711:BZU:734:GDYA:770:ET:841:HBD:858:BPL:932:BHS:986:BINA:1071:LAR:1133:JHS:1223:GWL:1320:AGC:1439:MTJ:1493:NZM:1626
12406,Gondwana Express,NZM:0:MTJ:134:AGC:188:GWL:306:JHS:403:LAR:493:BINA:556:BHS:641:BPL:694:HBD:768:ET:786:GDYA:856:BZU:893:AMLA:915:MTY:938:PAR:979:NRKR:997:KATL:1022:NGP:1083:WR:1162:PLO:1191:DMN:1211:BD:1257:AK:1336:SEG:1373:MKU:1425:BSL:1476
12410,Gondwana Express,NZM:0:MTJ:134:AGC:188:GWL:306:JHS:403:LAR:493:BINA:556:BHS:641:BPL:694:HBD:768:ET:786:GDYA:856:BZU:893:AMLA:915:MTY:938:PAR:979:NRKR:997:KATL:1022:NGP:1083:BRD:1145:TMR:1163:G:1213:DGG:1286:RJN:1317:DURG:1347:R:1383:TLD:1421:BYT:1447:BSP:1494:AKT:1521:CPH:1546:KHS:1592:RIG:1626
12555,Gorakdam Express,GKP:0:KLD:35:BST:65:GD:154:BBK:243:LKO:271:ON:325:CNB:342:NDLS:782:SSB:793:NNO:800:BGZ:813:ROK:853:BNW:902:HSR:962
12556,Gorakdam Express,HSR:0:BNW:60:ROK:110:BGZ:150:NNO:163:SSB:170:NDLS:181:CNB:620:ON:637:LKO:694:BBK:722:GD:810:BST:900:KLD:930:GKP:964
19409,Gorakhpur Express,ADI:0:SBI:7:MSH:70:PNU:135:ABR:187:FA:286:AII:492:KSG:521:JP:627:GADJ:632:DO:688:BKI:717:BTE:814:AH:842:MTJ:876:HTC:918:SKA:952:KSJ:981:GWA:1014:FBD:1089:KJN:1148:CPA:1226:CNB:1228:LKO:1302:BBK:1330:GD:1419:BST:1508:KLD:1538:GKP:1573
15046,Gorakhpur Express,OKHA:0:DWK:29:KMBL:114:JAM:168:HAPA:177:RJT:253:WKR:294:SUNR:369:VG:434:ADI:499:ANND:563:BRC:599:GDA:673:RTM:861:NAD:902:UJN:957:MKC:998:SFY:1026:BRRG:1115:RTA:1191:GUNA:1212:ASKN:1256:MNV:1302:BINA:1330:JHS:1483:GWL:1580:MRA:1618:DHO:1646:AGC:1698:RKM:1702:ETW:1819:CNB:1957:LJN:2030:BNZ:2042:BBK:2066:GD:2155:BST:2244:GKP:2309
12592,Gorakhpur Express,YPR:0:HUP:96:DMM:175:ATP:209:GTL:276:AD:328:RC:397:BMT:684:SC:688:KZJ:820:RDM:913:MCI:926:BPA:946:SKZR:984:BPQ:1054:CD:1068:HGT:1152:SEGM:1189:NGP:1265:PAR:1369:AMLA:1433:BZU:1456:GDYA:1492:ET:1562:BPL:1654:LAR:1855:JHS:1945:ORAI:2059:CNB:2165:ON:2182:LJN:2238:BNZ:2250:BBK:2275:GD:2363:MUR:2391:BST:2452:KLD:2482:GKP:2517
12590,Gorakhpur Express,SC:0:KZJ:132:RDM:225:MCI:239:BPA:258:SKZR:297:BPQ:367:CD:380:HGT:464:SEGM:502:NGP:578:PAR:682:AMLA:745:BZU:768:GDYA:805:ET:875:BPL:966:LAR:1167:JHS:1257:ORAI:1371:PHN:1419:CNB:1477:ON:1494:LJN:1551:BNZ:1562:BBK:1587:GD:1675:MUR:1704:BST:1765:KLD:1795:GKP:1829
15017,Gorakhpur Express,LTT:Lo:TNA:18:KYN:38:KSRA:105:IGP:121:DVL:166:NK:172:LS:220:MMR:245:NGN:270:CSN:312:PC:357:JL:405:BSL:429:RV:463:BAU:483:NPNR:510:KNW:552:TLV:568:SGBJ:580:CAER:598:BRUD:608:KKN:628:HD:660:TBN:674:BPF:702:ET:736:SGP:785:PPI:803:GAR:853:KY:881:NU:897:SRID:928:MML:977:JBP:981:SHR:1019:KTE:1072:MYR:1135:STA:1170:JTW:1190:MKP:1247:DBR:1270:SRJ:1303:JSR:1324:NYN:1340:ALD:1348:PRG:1354:PFM:1361:SYC:1373:PLP:1384:URPR:1393:JNH:1407:SQN:1412:SAW:1422:MOF:1430:BOY:1438:PRF:1446:KEH:1455:SWPR:1460:BSB:1482:BCY:1486:ARJ:1517:JKN:1546:DLR:1554:MAU:1575:IAA:1583:BLTR:1610:LRD:1623:SRU:1633:BTT:1643:DEOS:1664:GKP:1713
13154,Gour Express,MLDT:0:NFK:35:PKR:68:RJG:80:MRR:91:NHT:108:RPH:122:SNT:149:AMP:163:BHP:182:BWN:234:BDC:301:NH:310:BNXR:344:SDAH:347
23154,Gour Express,BLGT:0:MKRH:13:RMPB:20:MLNH:24:GRMP:33:BNDP:45:DLPH:55:DOTL:63:MANG:68:GZO:74:EKI:87:ADF:94:OMLF:101:MLDT:107:NFK:141:PKR:174:RJG:186:MRR:198:NHT:214:RPH:228:SNT:256:AMP:269:BHP:288:BWN:340:BDC:407:NH:416:BNXR:450:SDAH:454
13153,Gour Express,SDAH:0:BNXR:4:NH:38:BDC:47:BWN:114:BHP:166:AMP:185:SNT:198:RPH:226:NHT:240:MRR:256:PKR:280:NFK:313:MLDT:347:MLDT:347:OMLF:353:ADF:360:EKI:367:GZO:380:MANG:386:DOTL:391:DLPH:399:BNDP:409:GRMP:421:MLNH:430:RMPB:434:MKRH:441:BLGT:454
12738,Goutami Express,SC:0:BG:47:ALER:70:ZN:84:KZJ:132:WL:142:NKD:172:MABD:203:DKJ:227:KMT:250:MDR:294:BZA:351:EE:410:TDD:458:NDD:478:KVR:493:RJY:500:DWP:520:SLO:550:CCT:563:COA:565
